99109;Teresina;Piauí;PI
99112;Belo Horizonte;Minas Gerais;MG
99115;Teresina;Piauí;PI
99117;Brasilia;Distrito Federal;DF
99118;Belo Horizonte;Minas Gerais;MG
99119;Vítoria;Espírito Santo;ES
99122;Porto Alegre; Rio Grande do Sul;RS
99123;Natal;Rio Grande do Norte;RN
99124;Florianópolis;Santa Catarina;SC
99125;Imperatriz;Maranhão;MA
99127;Vítoria;Espírito Santo;ES
99128;São Paulo;São Paulo;SP
99130;Natal;Rio Grande do Norte;RN
99131;Brasilia;Distrito Federal;DF
99132;Curitiba;Paraná;PR
99133;Fortaleza;Ceará;CE
99136;Cuiabá;Mato Grosso;MT
99140;Salvador;Bahia;BA
99141;Recife;Pernambuco;PE
99146;João Pessoa;Paraíba;PB
99151;Rio de Janeiro;Rio de Janeiro;RJ
99152;Sidrolândia;Mato Grosso do Sul;MS
99153;Rio de Janeiro;Rio de Janeiro;RJ
99154;Rio de Janeiro;Rio de Janeiro;RJ
99155;Imperatriz;Maranhão;MA
99158;Porto Alegre;Rio Grande do Sul;RS
99159;Rio de Janeiro;Rio de Janeiro;RJ
99160;Teresina;Piauí;PI
99161;Rio de Janeiro;Rio de Janeiro;RJ
99163;São Paulo;São Paulo;SP
99165;Fortaleza;Ceará;CE
99167;Fortaleza;Ceará;CE
99168;Goiânia;Goiás;GO
99169;goiania;Goiás;GO
99171;Rio de Janeiro;Rio de Janeiro;RJ
99172;Porto Velho;Rondônia;RO
99174;São Paulo;São Paulo;SP
99176;Porto Velho;Rondônia;RO
99177;Brasília;Distrito Federal;DF
99178;Belém;Pará;PA
99179;Goiânia;Goiás;GO
99180;Mogi Mirim;São Paulo;SP
99187;João Pessoa;Paraíba;PB
99190;Recife;Pernambuco;PE
99194;Salvador;Bahia;BA
99195;São Paulo;São Paulo;SP
99198;Canoas;Rio Grande do Sul;RS
99200;São Paulo;São Paulo;SP
99201;Belo Horizonte;Minas Gerais;MG
99202;Cuiabá;Mato Grosso;MT
99206;Curitiba;Paraná;PR
99207;Florianópolis;Santa Catarina;SC
99209;São Paulo;São Paulo;SP
99211;Sorocaba;São Paulo;SP
99212;Rio de Janeiro;Rio de Janeiro;RJ
99213;Brasilia;Distrito Federal;DF
99214;Recife;Pernambuco;PE
99219;Teresina;Piauí;PI
99220;São Paulo;São Paulo;SP
99222;Campo Verde;Mato Grosso;MT
99223;Bento Gonçalves;Rio Grande do Sul;RS
99224;Goiânia;Goiás;GO
99226;Fortaleza;Ceará;CE
99228;Petrópolis;Rio de Janeiro;RJ
99229;São Paulo;São Paulo;SP
99230;Teresina;Piauí;PI
99231;Brasilia;Distrito Federal;DF
99235;Belo Horizonte;Minas Gerais;MG
99237;Curitiba;Paraná;PR
99241;Rio de Janeiro;Rio de Janeiro;RJ
99244;GAMA;Distrito Federal;DF
99248;São Paulo;São Paulo;SP
99252;Teresina;Piauí;PI
99254;Gravataí;Rio Grande do Sul;RS
99255;Belém;Pará;PA
99256;Brasília;Distrito Federal;DF
99257;Natal;Rio Grande do Norte;RN
99258;Goiânia;Goiás;GO
99259;Maceió;Alagoas;AL
99260;Vítoria;Espírito Santo;ES
99262;São Paulo;São Paulo;SP
99264;Belo Horizonte;Minas Gerais;MG
99266;Brasilia;Distrito Federal;DF
99268;Rio de Janeiro;Rio de Janeiro;RJ
99269;Salvador;Bahia;BA
99270;Belém;Pará;PA
99271;Ourinhos;São Paulo;SP
99272;Rio de Janeiro;Rio de Janeiro;RJ
99273;São Paulo;São Paulo;SP
99274;São Paulo;São Paulo;SP
99275;Brasilia;Distrito Federal;DF
99276;Brasília;Distrito Federal;DF
99277;Caxias do Sul;Rio Grande do Sul;RS
99278;Curitiba;Paraná;PR
99279;Brasilia;Distrito Federal;DF
99281;Brasília;Distrito Federal;DF
99287;Juiz de Fora;Minas Gerais;MG
99289;Paty do Alferes;Rio de Janeiro;RJ
99290;Brasilia;Distrito Federal;DF
99291;Maceió;Alagoas;AL
99293;Rio de Janeiro;Rio de Janeiro;RJ
99294;Barra do Piraí;Rio de Janeiro;RJ
99295;Londrina;Paraná;PR
99296;Brasilia;Distrito Federal;DF
99298;São Paulo;São Paulo;SP
99300;Campo Grande;Mato Grosso do Sul;MS
99301;Brasília;Distrito Federal;DF
99305;Belo Horizonte;Minas Gerais;MG
99310;Brasilia;Distrito Federal;DF
99313;Fortaleza;Ceará;CE
99316;Rio de Janeiro;Rio de Janeiro;RJ
99317;Goiânia;Goiás;GO
99318;Porto Alegre; Rio Grande do Sul;RS
99319;Brasília;Distrito Federal;DF
99320;Passos;Minas Gerais;MG
99327;Aquidabã;Sergipe;SE
99328;João Pessoa;Paraíba;PB
99330;Belo Horizonte;Minas Gerais;MG
99331;Salvador;Bahia;BA
99336;Brasília;Distrito Federal;DF
99337;São Paulo;São Paulo;SP
99338;Taboão da Serra;São Paulo;SP
99348;Vila Velha;Espírito Santo;ES
99350;São Paulo;São Paulo;SP
99351;Salvador;Bahia;BA
99353;Fortaleza;Ceará;CE
99355;Natal;Rio Grande do Norte;RN
99358;Rio de Janeiro; Rio de Janeiro;RJ
99359;Brasilia;Distrito Federal;DF
99362;Recife;Pernambuco;PE
99365;Brasilia;Distrito Federal;DF
99368;Fortaleza;Ceará;CE
99369;Curitiba;Paraná;PR
99371;Salvador;Bahia;BA
99372;Manaus;Amazonas;AM
99374;Natal;Rio Grande do Norte;RN
99377;Belo Horizonte;Minas Gerais;MG
99382;Porto Alegre;Rio Grande do Sul;RS
99385;Angra dos Reis;Rio de Janeiro;RJ
99388;São Paulo;São Paulo;SP
99392;Santos;São Paulo;SP
99394;Rio de Janeiro;Rio de Janeiro;RJ
99399;São Paulo;São Paulo;SP
99405;São Paulo;São Paulo;SP
99407;Rio de Janeiro;Rio de Janeiro;RJ
99408;Salvador;Bahia;BA
99409;João Pessoa;Paraíba;PB
99410;Campo Grande;Mato Grosso do Sul;MS
99411;Vítoria;Espírito Santo;ES
99413;Maceió;Alagoas;AL
99414;Brasilia;Distrito Federal;DF
99417;Recife;Pernambuco;PE
99418;São Paulo;São Paulo;SP
99419;Goiânia;Goiás;GO
99423;Campo Grande;Mato Grosso do Sul;MS
99429;João Pessoa;Paraíba;PB
99430;Brasilia;Distrito Federal;DF
99431;João Pessoa;Paraíba;PB
99432;Ouro Preto;Minas Gerais;MG
99433;São Paulo;São Paulo;SP
99437;Rio de Janeiro; Rio de Janeiro;RJ
99440;Teresina;Piauí;PI
99441;Vítoria;Espírito Santo;ES
99442;Belém;Pará;PA
99443;Vítoria;Espírito Santo;ES
99444;Rio de Janeiro;Rio de Janeiro;RJ
99445;Iporá;Goiás;GO
99447;João Pessoa;Paraíba;PB
99449;Rio de Janeiro;Rio de Janeiro;RJ
99450;Natal;Rio Grande do Norte;RN
99452;Belo Horizonte;Minas Gerais;MG
99454;Teresina;Piauí;PI
99455;João Pessoa;Paraíba;PB
99457;Belo Horizonte;Minas Gerais;MG
99458;São Paulo;São Paulo;SP
99459;São Paulo;São Paulo;SP
99460;Florianópolis;Santa Catarina;SC
99465;Rio de Janeiro;Rio de Janeiro;RJ
99466;Brasilia;Distrito Federal;DF
99467;Brasilia;Distrito Federal;DF
99468;Belo Horizonte;Minas Gerais;MG
99469;Cuiabá;Mato Grosso;MT
99471;Salvador;Bahia;BA
99472;Campina Grande;Paraíba;PB
99473;Rio de Janeiro;Rio de Janeiro;RJ
99475;Camaragibe;Pernambuco;PE
99476;Salvador;Bahia;BA
99477;Macapá;Amapá;AP
99481;Aracaju;Sergipe;SE
99483;Brasilia;Distrito Federal;DF
99484;Aracaju;Sergipe;SE
99485;Curitiba;Paraná;PR
99486;Salvador;Bahia;BA
99487;São Paulo;São Paulo;SP
99488;Belo Horizonte;Minas Gerais;MG
99489;João Pessoa;Paraíba;PB
99490;Natal;Rio Grande do Norte;RN
99491;Brasilia;Distrito Federal;DF
99492;Belo Horizonte;Minas Gerais;MG
99494;Aracaju;Sergipe;SE
99495;Belo Horizonte;Minas Gerais;MG
99496;Brasilia;Distrito Federal;DF
99498;Andradas;Minas Gerais;MG
99499;Brasília;Distrito Federal;DF
99504;Santa Maria;Rio Grande do Sul;RS
99507;Curitiba;Paraná;PR
99511;Belém;Pará;PA
99513;São Paulo;São Paulo;SP
99515;São Luís;Maranhão;MA
99516;Curitiba;Paraná;PR
99518;Belo Horizonte;Minas Gerais;MG
99522;Rio de Janeiro;Rio de Janeiro;RJ
99524;Brasília;Distrito Federal;DF
99525;Goiânia;Goiás;GO
99526;Brasilia;Distrito Federal;DF
99528;Recife;Pernambuco;PE
99530;Rio de Janeiro;Rio de Janeiro;RJ
99531;Porto Alegre; Rio Grande do Sul;RS
99533;Teresina;Piauí;PI
99534;Porto Alegre; Rio Grande do Sul;RS
99535;Porto Alegre; Rio Grande do Sul;RS
99536;São Gonçalo;Rio de Janeiro;RJ
99538;Goiânia;Goiás;GO
99539;Belém;Pará;PA
99541;Planaltina;Distrito Federal;DF
99542;Belo Horizonte;Minas Gerais;MG
99543;Rio de Janeiro;Rio de Janeiro;RJ
99544;São Luís;Maranhão;MA
99545;Belo Horizonte;Minas Gerais;MG
99551;Cuiabá;Mato Grosso;MT
99556;Natal;Rio Grande do Norte;RN
99557;Teresina;Piauí;PI
99558;Porto Alegre; Rio Grande do Sul;RS
99559;Curitiba;Paraná;PR
99561;Rio de Janeiro;Rio de Janeiro;RJ
99562;Rio de Janeiro;Rio de Janeiro;RJ
99563;Palmas;Tocantins;TO
99567;Ananindeua;Pará;PA
99568;Belo Horizonte;Minas Gerais;MG
99570;Salvador;Bahia;BA
99572;João Pessoa;Paraíba;PB
99576;Lauro de Freitas;Bahia;BA
99578;Maceió;Alagoas;AL
99582;Rio de Janeiro;Rio de Janeiro;RJ
99586;João Pessoa;Paraíba;PB
99587;Brasilia;Distrito Federal;DF
99591;Porto Alegre; Rio Grande do Sul;RS
99592;Goiânia;Goiás;GO
99593;João Pessoa;Paraíba;PB
99594;São Paulo;São Paulo;SP
99595;Brasília;Distrito Federal;DF
99597;Boa Vista;Roraima;RR
99598;Rio de Janeiro; Rio de Janeiro;RJ
99599;Campo Grande;Mato Grosso do Sul;MS
99600;Juiz de Fora;Minas Gerais;MG
99601;São Paulo;São Paulo;SP
99602;Rio de Janeiro;Rio de Janeiro;RJ
99603;Natal;Rio Grande do Norte;RN
99607;Belo Horizonte;Minas Gerais;MG
99608;Belo Horizonte;Minas Gerais;MG
99609;Vítoria;Espírito Santo;ES
99611;Recife;Pernambuco;PE
99612;Franca;São Paulo;SP
99614;Brasilia;Distrito Federal;DF
99615;Rio de Janeiro;Rio de Janeiro;RJ
99616;Rio de Janeiro;Rio de Janeiro;RJ
99617;Rio de Janeiro;Rio de Janeiro;RJ
99618;Rio de Janeiro;Rio de Janeiro;RJ
99620;Rio de Janeiro;Rio de Janeiro;RJ
99624;Vitória;Espírito Santo;ES
99626;Rio de Janeiro;Rio de Janeiro;RJ
99628;Vitória;Espírito Santo;ES
99629;Goiânia;Goiás;GO
99632;São Carlos;São Paulo;SP
99633;Salvador;Bahia;BA
99635;Rio de Janeiro;Rio de Janeiro;RJ
99636;Ipu;Ceará;CE
99637;Rio de Janeiro;Rio de Janeiro;RJ
99639;Salvador;Bahia;BA
99641;Fortaleza;Ceará;CE
99642;Parnamirim;Rio Grande do Norte;RN
99643;Londrina;Paraná;PR
99646;Rio de Janeiro;Rio de Janeiro;RJ
99648;Olinda;Pernambuco;PE
99649;Brasilia;Distrito Federal;DF
99651;Florianópolis;Santa Catarina;SC
99652;Natal;Rio Grande do Norte;RN
99653;Recife;Pernambuco;PE
99654;Rio Branco;Acre;AC
99655;Porto Velho;Rondônia;RO
99656;Nova Iguaçu;Rio de Janeiro;RJ
99657;Salvador;Bahia;BA
99659;Belém;Pará;PA
99661;Belém;Pará;PA
99664;Três Rios;Rio de Janeiro;RJ
99666;Porto Velho;Rondônia;RO
99668;Rio de Janeiro;Rio de Janeiro;RJ
99669;Rio de Janeiro;Rio de Janeiro;RJ
99670;Rio de Janeiro;Rio de Janeiro;RJ
99674;Florianópolis;Santa Catarina;SC
99675;Imperatriz;Maranhão;MA
99679;Aracaju;Sergipe;SE
99682;Recife;Pernambuco;PE
99687;Brasília;Distrito Federal;DF
99688;Florianópolis;Santa Catarina;SC
99690;Belo Horizonte;Minas Gerais;MG
99691;Belém;Pará;PA
99692;São Paulo;São Paulo;SP
99694;Rio de Janeiro;Rio de Janeiro;RJ
99698;Betim;Minas Gerais;MG
99701;Natal;Rio Grande do Norte;RN
99704;São Paulo;São Paulo;SP
99705;Rio de Janeiro;Rio de Janeiro;RJ
99709;Belo Horizonte;Minas Gerais;MG
99710;São José dos Campos;São Paulo;SP
99711;Porto Velho;Rondônia;RO
99712;Salinas da Margarida;Bahia;BA
99713;Porto Alegre; Rio Grande do Sul;RS
99714;João Pessoa;Paraíba;PB
99716;Rio Branco;Acre;AC
99717;Rio de Janeiro;Rio de Janeiro;RJ
99720;Brasilia;Distrito Federal;DF
99722;São Paulo;São Paulo;SP
99723;Belém;Pará;PA
99727;Florianópolis;Santa Catarina;SC
99728;Rio de Janeiro;Rio de Janeiro;RJ
99729;Salvador;Bahia;BA
99731;São Paulo;São Paulo;SP
99732;Belo Horizonte;Minas Gerais;MG
99733;Rio de Janeiro;Rio de Janeiro;RJ
99736;Brasília;Distrito Federal;DF
99737;São Paulo;São Paulo;SP
99738;Brasilia;Distrito Federal;DF
99740;Vitoria;Espírito Santo;ES
99744;Belo Horizonte;Minas Gerais;MG
99747;Porto Alegre; Rio Grande do Sul;RS
99750;Rio de Janeiro;Rio de Janeiro;RJ
99754;Rio de Janeiro;Rio de Janeiro;RJ
99756;Porto Alegre; Rio Grande do Sul;RS
99757;Brasilia;Distrito Federal;DF
99759;Teresina;Piauí;PI
99761;Presidente Prudente;São Paulo;SP
99763;Curitiba;Paraná;PR
99764;Brasilia;Distrito Federal;DF
99766;Salvador;Bahia;BA
99768;Recife;Pernambuco;PE
99770;Campo Grande;Mato Grosso do Sul;MS
99773;Rio Branco;Acre;AC
99774;Cuiabá;Mato Grosso;MT
99777;Palmeiras;Bahia;BA
99778;Fortaleza;Ceará;CE
99779;Rio de Janeiro;Rio de Janeiro;RJ
99780;Manaus;Amazonas;AM
99781;São José dos Campos;São Paulo;SP
99782;São Paulo;São Paulo;SP
99783;São Paulo;São Paulo;SP
99785;Belo Horizonte;Minas Gerais;MG
99788;Goiânia;Goiás;GO
99789;São Paulo;São Paulo;SP
99792;Rio de Janeiro;Rio de Janeiro;RJ
99794;Brasilia;Distrito Federal;DF
99795;Salvador;Bahia;BA
99798;Brasilia;Distrito Federal;DF
99804;Rio de Janeiro;Rio de Janeiro;RJ
99806;Rio de Janeiro;Rio de Janeiro;RJ
99808;Florianópolis;Santa Catarina;SC
99809;Belo Horizonte;Minas Gerais;MG
99811;Rio de Janeiro;Rio de Janeiro;RJ
99814;Tatuí;São Paulo;SP
99815;vicente pires;Distrito Federal;DF
99817;Rio de Janeiro;Rio de Janeiro;RJ
99818;Vítoria;Espírito Santo;ES
99822;TAGUATINGA;Distrito Federal;DF
99823;Rio de Janeiro;Rio de Janeiro;RJ
99825;Brasilia;Distrito Federal;DF
99826;Ribeirão Preto;São Paulo;SP
99827;Rio de Janeiro;Rio de Janeiro;RJ
99828;Rio de Janeiro;Rio de Janeiro;RJ
99831;João Pessoa;Paraíba;PB
99832;Salvador;Bahia;BA
99833;Brasilia;Distrito Federal;DF
99836;São Paulo;São Paulo;SP
99838;Fortaleza;Ceará;CE
99839;Brasilia;Distrito Federal;DF
99845;Teresina;Piauí;PI
99846;São Paulo;São Paulo;SP
99847;Brasilia;Distrito Federal;DF
99849;Rio de Janeiro;Rio de Janeiro;RJ
99851;São Cristóvão;Sergipe;SE
99852;Rio de Janeiro; Rio de Janeiro;RJ
99853;Brasília;Distrito Federal;DF
99855;Fortaleza;Ceará;CE
99857;Florianópolis;Santa Catarina;SC
99859;Fortaleza;Ceará;CE
99862;Brasilia;Distrito Federal;DF
99863;Brasília;Distrito Federal;DF
99865;Belém;Pará;PA
99867;Rio de Janeiro;Rio de Janeiro;RJ
99870;Porto Alegre; Rio Grande do Sul;RS
99871;São Leopoldo;Rio Grande do Sul;RS
99872;Salvador;Bahia;BA
99873;Itaúna;Minas Gerais;MG
99876;Curitiba;Paraná;PR
99877;Brasilia;Distrito Federal;DF
99878;Raposos;Minas Gerais;MG
99879;Araraquara;São Paulo;SP
99880;São Paulo;São Paulo;SP
99884;Vítoria;Espírito Santo;ES
99885;São Paulo;São Paulo;SP
99887;São Paulo;São Paulo;SP
99893;Curitiba;Paraná;PR
99896;Salvador;Bahia;BA
99898;Brasilia;Distrito Federal;DF
99899;Porto Alegre; Rio Grande do Sul;RS
99902;Boa Vista;Roraima;RR
99905;Brasília;Distrito Federal;DF
99909;Cristalina;Goiás;GO
99910;Rio de Janeiro;Rio de Janeiro;RJ
99911;Belford Roxo;Rio de Janeiro;RJ
99913;Goiânia;Goiás;GO
99914;Belém;Pará;PA
99918;Belém;Pará;PA
99922;Brasilia;Distrito Federal;DF
99923;Rio de Janeiro;Rio de Janeiro;RJ
99924;Salvador;Bahia;BA
99925;São Paulo;São Paulo;SP
99926;Ponta Grossa;Paraná;PR
99929;Rio de Janeiro;Rio de Janeiro;RJ
99932;Governador Valadares;Minas Gerais;MG
99934;Brasília;Distrito Federal;DF
99939;Conselheiro Lafaiete;Minas Gerais;MG
99940;Brasilia;Distrito Federal;DF
99943;Teresina;Piauí;PI
99944;GUARÁ;Distrito Federal;DF
99948;Porto Alegre; Rio Grande do Sul;RS
99951;Recife;Pernambuco;PE
99952;Brasilia;Distrito Federal;DF
99956;Alto Alegre dos Parecis;Rondônia;RO
99962;Brasilia;Distrito Federal;DF
99963;São Paulo;São Paulo;SP
99964;Manaus;Amazonas;AM
99965;São Luís;Maranhão;MA
99966;Juquitiba;São Paulo;SP
99968;Rio de Janeiro;Rio de Janeiro;RJ
99970;Salvador;Bahia;BA
99972;Santo Andre;São Paulo;SP
99973;Orleans;Santa Catarina;SC
99974;João Pessoa;Paraíba;PB
99977;Itaboraí;Rio de Janeiro;RJ
99978;Belo Horizonte;Minas Gerais;MG
99985;São Paulo;São Paulo;SP
99986;Brasília;Distrito Federal;DF
99987;Belo Horizonte;Minas Gerais;MG
99988;Rio de Janeiro;Rio de Janeiro;RJ
99992;Niterói;Rio de Janeiro;RJ
99993;Salvador;Bahia;BA
99994;Fortaleza;Ceará;CE
99996;João Pessoa;Paraíba;PB
99997;Recife;Pernambuco;PE
99998;Elísio Medrado;Bahia;BA
100001;Belo Horizonte;Minas Gerais;MG
100005;Vitória;Espírito Santo;ES
100007;Porto Alegre;Rio Grande do Sul;RS
100010;Rio de Janeiro;Rio de Janeiro;RJ
100013;Natal;Rio Grande do Norte;RN
100014;São Paulo;São Paulo;SP
100016;Belo Horizonte;Minas Gerais;MG
100017;Recife;Pernambuco;PE
100020;São Luís;Maranhão;MA
100025;Salvador;Bahia;BA
100026;Bragança Paulista;São Paulo;SP
100027;São Paulo;São Paulo;SP
100029;Fortaleza;Ceará;CE
100030;Salvador;Bahia;BA
100032;Apucarana;Paraná;PR
100035;Florianópolis;Santa Catarina;SC
100037;Cabo Frio;Rio de Janeiro;RJ
100039;Belém;Pará;PA
100040;Guarulhos;São Paulo;SP
100042;Rio de Janeiro;Rio de Janeiro;RJ
100043;Belo Horizonte;Minas Gerais;MG
100044;Belém;Pará;PA
100047;Varginha;Minas Gerais;MG
100048;Brasília;Distrito Federal;DF
100053;Fortaleza;Ceará;CE
100054;Brasilia;Distrito Federal;DF
100055;Rio de Janeiro;Rio de Janeiro;RJ
100056;Niterói;Rio de Janeiro;RJ
100057;Nova Friburgo;Rio de Janeiro;RJ
100058;São Paulo;São Paulo;SP
100059;Florianópolis;Santa Catarina;SC
100060;Salvador;Bahia;BA
100061;João Pessoa;Paraíba;PB
100062;Teresina;Piauí;PI
100069;Brasilia;Distrito Federal;DF
100071;Belo Horizonte;Minas Gerais;MG
100079;Adamantina;São Paulo;SP
100081;Rio de Janeiro;Rio de Janeiro;RJ
100083;Natal;Rio Grande do Norte;RN
100084;Brasilia;Distrito Federal;DF
100087;Iguatu;Ceará;CE
100089;Porto Velho;Rondônia;RO
100090;Curitiba;Paraná;PR
100092;Salvador;Bahia;BA
100095;Eunápolis;Bahia;BA
100097;Rio de Janeiro;Rio de Janeiro;RJ
100099;Rio de Janeiro;Rio de Janeiro;RJ
100100;São Paulo;São Paulo;SP
100104;Porto Alegre; Rio Grande do Sul;RS
100108;São Vicente;São Paulo;SP
100110;Fortaleza;Ceará;CE
100114;Brasilia;Distrito Federal;DF
100115;Rio de Janeiro;Rio de Janeiro;RJ
100116;Rio de Janeiro;Rio de Janeiro;RJ
100117;João Pessoa;Paraíba;PB
100119;Seabra;Bahia;BA
100121;Brasilia;Distrito Federal;DF
100123;Feira de Santana;Bahia;BA
100127;São Paulo;São Paulo;SP
100130;Natal;Rio Grande do Norte;RN
100132;Brasilia;Distrito Federal;DF
100134;Porto Alegre;Rio Grande do Sul;RS
100137;Campo Grande;Mato Grosso do Sul;MS
100139;São Paulo;São Paulo;SP
100140;Goiânia;Goiás;GO
100144;Recife;Pernambuco;PE
100146;Rio de Janeiro; Rio de Janeiro;RJ
100147;Fortaleza;Ceará;CE
100149;Goiânia;Goiás;GO
100150;Salvador;Bahia;BA
100151;João Pessoa;Paraíba;PB
100153;Brasilia;Distrito Federal;DF
100155;Penaforte;Ceará;CE
100156;Brasilia;Distrito Federal;DF
100159;São Paulo;São Paulo;SP
100161;Belo Horizonte;Minas Gerais;MG
100162;Campo Grande;Mato Grosso do Sul;MS
100163;Boa Esperança;Minas Gerais;MG
100165;Brasilia;Distrito Federal;DF
100166;São Paulo;São Paulo;SP
100167;São Paulo;São Paulo;SP
100168;Belo Horizonte;Minas Gerais;MG
100172;Brasilia;Distrito Federal;DF
100173;Estreito;Maranhão;MA
100174;Cuiaba;Mato Grosso;MT
100175;Arapiraca;Alagoas;AL
100176;Goiânia;Goiás;GO
100177;Belo Horizonte;Minas Gerais;MG
100178;Brasília;Distrito Federal;DF
100179;Rio de Janeiro; Rio de Janeiro;RJ
100180;São Paulo;São Paulo;SP
100185;São Paulo;São Paulo;SP
100186;Rio de Janeiro;Rio de Janeiro;RJ
100189;Rio de Janeiro;Rio de Janeiro;RJ
100191;São Paulo;São Paulo;SP
100192;Palmas;Tocantins;TO
100194;Porto Alegre; Rio Grande do Sul;RS
100199;São Paulo;São Paulo;SP
100201;Belo Horizonte;Minas Gerais;MG
100202;Rio de Janeiro;Rio de Janeiro;RJ
100204;Brasília;Distrito Federal;DF
100205;Rio de Janeiro;Rio de Janeiro;RJ
100206;Brasília;Distrito Federal;DF
100208;Corumbá;Mato Grosso do Sul;MS
100209;Curitiba;Paraná;PR
100210;Goiânia;Goiás;GO
100211;Belém;Pará;PA
100213;Belo Horizonte;Minas Gerais;MG
100216;Brasilia;Distrito Federal;DF
100218;Brasilia;Distrito Federal;DF
100220;Brasilia;Distrito Federal;DF
100226;Belo Oriente;Minas Gerais;MG
100231;Belo Horizonte;Minas Gerais;MG
100233;Vítoria;Espírito Santo;ES
100234;Curitiba;Paraná;PR
100236;Recife;Pernambuco;PE
100239;Recife;Pernambuco;PE
100241;Belo Horizonte;Minas Gerais;MG
100242;Belo Horizonte;Minas Gerais;MG
100245;Rio de Janeiro;Rio de Janeiro;RJ
100251;Porto Alegre; Rio Grande do Sul;RS
100255;Brasilia;Distrito Federal;DF
100257;Uberaba;Minas Gerais;MG
100259;Cuiabá;Mato Grosso;MT
100261;Palmas;Tocantins;TO
100263;Rio de Janeiro;Rio de Janeiro;RJ
100264;Recife;Pernambuco;PE
100265;São Paulo;São Paulo;SP
100269;Basília;Distrito Federal;DF
100270;Goiânia;Goiás;GO
100271;Belém;Pará;PA
100273;Aracaju;Sergipe;SE
100274;Maceió;Alagoas;AL
100278;Porto Velho;Rondônia;RO
100282;Rio de Janeiro;Rio de Janeiro;RJ
100283;São Paulo;São Paulo;SP
100286;Florianópolis;Santa Catarina;SC
100288;Belo Horizonte;Minas Gerais;MG
100289;Recife;Pernambuco;PE
100290;Itabuna;Bahia;BA
100292;Salvador;Bahia;BA
100294;Belo Horizonte;Minas Gerais;MG
100296;Florianópolis;Santa Catarina;SC
100300;Rio de Janeiro;Rio de Janeiro;RJ
100301;Brasilia;Distrito Federal;DF
100302;Brasília;Distrito Federal;DF
100307;Rio Branco;Acre;AC
100311;Rio de Janeiro;Rio de Janeiro;RJ
100316;CEILÂNDIA;Distrito Federal;DF
100317;Curitiba;Paraná;PR
100318;Porto Alegre; Rio Grande do Sul;RS
100319;Maracanaú;Ceará;CE
100321;Rio de Janeiro;Rio de Janeiro;RJ
100323;Rio de Janeiro; Rio de Janeiro;RJ
100325;Teresina;Piauí;PI
100326;Rio de Janeiro; Rio de Janeiro;RJ
100328;São Paulo;São Paulo;SP
100333;São Paulo;São Paulo;SP
100335;João Pessoa;Paraíba;PB
100336;Brasilia;Distrito Federal;DF
100339;Salvador;Bahia;BA
100341;Belo Horizonte;Minas Gerais;MG
100342;Brasilia;Distrito Federal;DF
100346;São Paulo;São Paulo;SP
100347;São Paulo;São Paulo;SP
100351;Rio de Janeiro;Rio de Janeiro;RJ
100352;Belo Horizonte;Minas Gerais;MG
100353;Brasilia;Distrito Federal;DF
100354;Curitiba;Paraná;PR
100356;Brasília;Distrito Federal;DF
100358;Birigui;São Paulo;SP
100360;João Pessoa;Paraíba;PB
100362;Maceió;Alagoas;AL
100363;Curitiba;Paraná;PR
100365;Santa Luzia;Bahia;BA
100366;Fortaleza;Ceará;CE
100367;São Paulo;São Paulo;SP
100369;Recife;Pernambuco;PE
100374;Belo Horizonte;Minas Gerais;MG
100376;Maceió;Alagoas;AL
100377;Florianópolis;Santa Catarina;SC
100378;Rio de Janeiro;Rio de Janeiro;RJ
100381;Olinda;Pernambuco;PE
100383;Rio de Janeiro;Rio de Janeiro;RJ
100384;Porto Alegre;Rio Grande do Sul;RS
100387;São Paulo;São Paulo;SP
100389;Goiânia;Goiás;GO
100390;Belo Horizonte;Minas Gerais;MG
100391;Teixeira de Freitas;Bahia;BA
100393;Rio de Janeiro;Rio de Janeiro;RJ
100394;Belo Horizonte;Minas Gerais;MG
100395;São Paulo;São Paulo;SP
100396;Brasilia;Distrito Federal;DF
100397;Brasília;Distrito Federal;DF
100400;Natal;Rio Grande do Norte;RN
100403;Fortaleza;Ceará;CE
100405;Duque de Caxias;Rio de Janeiro;RJ
100407;Porto Velho;Rondônia;RO
100408;Brasilia;Distrito Federal;DF
100413;Brasilia;Distrito Federal;DF
100415;Belo Horizonte;Minas Gerais;MG
100417;Goiânia;Goiás;GO
100422;Porto Velho;Rondônia;RO
100423;Belo Horizonte;Minas Gerais;MG
100426;Belo Horizonte;Minas Gerais;MG
100427;Três Corações;Minas Gerais;MG
100428;Fortaleza;Ceará;CE
100430;Porto Velho;Rondônia;RO
100433;Brasilia;Distrito Federal;DF
100435;Brasília;Distrito Federal;DF
100442;Belém;Pará;PA
100443;Natal;Rio Grande do Norte;RN
100444;Brasilia;Distrito Federal;DF
100446;Joinville;Santa Catarina;SC
100447;Rio de Janeiro;Rio de Janeiro;RJ
100450;Fortaleza;Ceará;CE
100451;Brasilia;Distrito Federal;DF
100453;Aracaju;Sergipe;SE
100456;São Paulo;São Paulo;SP
100457;Fortaleza;Ceará;CE
100468;Brasilia;Distrito Federal;DF
100470;Belo Horizonte;Minas Gerais;MG
100473;Salvador;Bahia;BA
100476;São Paulo;São Paulo;SP
100482;Palmas;Tocantins;TO
100486;Rio de Janeiro;Rio de Janeiro;RJ
100487;Salvador;Bahia;BA
